               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,             0.04571,            0.017064,                   0,             0.35752,             0.52632,             0.53348,             0.31801,            0.059092,            0.011841,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.050593,            0.016972,                   0,              0.6945,             0.71852,             0.70622,             0.37178,            0.043308,            0.010565,                   0,            0.005743,            0.005743,            0.005743
                  45,              0.0459,            0.016952,                   0,             0.67385,             0.73684,             0.72373,             0.37108,             0.04116,            0.011094,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.046609,            0.017539,                   0,             0.68012,             0.73684,             0.73661,             0.38449,             0.05014,            0.010876,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.047999,             0.01673,                   0,             0.53726,             0.68421,             0.64405,             0.31276,            0.048295,            0.010324,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.043284,            0.015135,                   0,              0.9086,             0.78947,             0.85927,             0.41427,            0.043592,             0.01001,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.044866,            0.016749,                   0,              0.9176,             0.78947,             0.87935,             0.38283,            0.043775,           0.0099312,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.042313,            0.014756,                   0,             0.69861,             0.68421,             0.77229,             0.39184,            0.045469,           0.0090258,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.040514,             0.01427,                   0,             0.55741,             0.73684,             0.74444,             0.39119,            0.044269,           0.0088837,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.042489,            0.013007,                   0,             0.92008,             0.78947,             0.90878,             0.44902,            0.040305,            0.008667,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.039556,            0.012607,                   0,             0.89829,             0.78947,             0.90341,             0.40982,            0.044514,           0.0089811,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.044339,            0.013657,                   0,             0.88023,             0.78947,             0.87304,             0.46394,            0.037397,            0.008463,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.042158,            0.014331,                   0,             0.53478,             0.78947,             0.69416,             0.36523,            0.043752,           0.0090479,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.042017,            0.013038,                   0,             0.88056,             0.84211,             0.91429,             0.45862,            0.034936,           0.0087088,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.038795,            0.014522,                   0,             0.83442,             0.89474,             0.91275,             0.47529,            0.039065,           0.0085934,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.038423,            0.012827,                   0,             0.89343,             0.88302,              0.9253,             0.51385,            0.038104,           0.0081626,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.037586,            0.014296,                   0,              0.8009,             0.84707,             0.91349,             0.48668,            0.036502,            0.008376,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.036549,            0.012632,                   0,             0.88102,             0.89474,             0.92664,              0.5185,             0.03563,           0.0083303,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.039239,             0.01295,                   0,             0.88757,             0.89474,             0.92932,             0.50513,             0.03117,           0.0078445,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.035936,            0.013405,                   0,             0.89121,             0.84211,             0.92866,             0.49435,            0.034255,           0.0077391,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.036888,            0.012951,                   0,             0.84688,             0.89474,             0.93403,             0.52978,             0.03243,           0.0074072,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.035231,            0.012681,                   0,             0.89379,             0.89474,             0.93491,             0.50645,            0.034456,           0.0076111,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.039924,            0.012735,                   0,             0.90004,             0.84211,             0.92448,             0.49905,            0.034265,           0.0079434,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.037455,             0.01227,                   0,              0.9216,             0.84211,             0.92444,             0.53643,            0.032345,           0.0076954,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.035023,            0.011401,                   0,             0.74148,             0.84211,             0.82202,             0.46868,            0.033257,           0.0074661,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.031839,            0.012086,                   0,             0.91463,             0.84211,             0.92352,             0.51011,            0.032585,            0.007295,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.033039,            0.012014,                   0,             0.86268,             0.84211,             0.89377,              0.4961,            0.032143,           0.0072504,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.033364,            0.011273,                   0,             0.86661,             0.84211,             0.90965,             0.51214,            0.030847,            0.007237,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.035477,            0.012915,                   0,             0.89354,               0.884,             0.93703,             0.52605,            0.029156,           0.0073374,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.034049,            0.011942,                   0,             0.89398,             0.88793,             0.94008,             0.52462,            0.031093,           0.0074122,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.031948,            0.010584,                   0,             0.88766,             0.89474,             0.95279,             0.53054,            0.030869,           0.0073066,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.032773,            0.010739,                   0,              0.8875,             0.89474,             0.95072,              0.5452,            0.029492,           0.0070545,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.029025,            0.011835,                   0,             0.88707,             0.89474,             0.95943,             0.55933,            0.031539,           0.0069172,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.030421,             0.01133,                   0,             0.88687,             0.89474,             0.95859,             0.55448,            0.030897,           0.0070177,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.031217,            0.011387,                   0,             0.88655,             0.89474,             0.96033,             0.55047,            0.029947,           0.0069908,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.028288,            0.012737,                   0,             0.85479,             0.93006,             0.96228,              0.5645,            0.029269,           0.0069175,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.029839,             0.01136,                   0,             0.85569,             0.93668,             0.96535,             0.58252,            0.029146,           0.0067389,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.03417,            0.012794,                   0,             0.85535,             0.93416,             0.96324,             0.56264,            0.029297,            0.006822,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.029722,             0.01161,                   0,             0.88739,             0.89474,             0.96129,             0.55811,             0.02805,           0.0068589,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.031061,            0.011023,                   0,             0.88813,             0.89474,             0.95776,             0.58562,            0.027352,           0.0067382,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.027351,            0.010373,                   0,             0.88843,             0.89474,             0.95224,             0.56114,             0.02787,           0.0067245,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.027563,            0.010556,                   0,             0.88834,             0.89474,             0.95498,             0.57887,            0.027937,           0.0066479,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.027049,            0.010527,                   0,             0.88868,             0.89474,               0.956,             0.58227,            0.027349,           0.0065259,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.025584,            0.010502,                   0,              0.8888,             0.89474,               0.956,             0.58037,             0.02695,           0.0065271,                   0,            0.001585,            0.001585,            0.001585
                  87,             0.02427,           0.0099484,                   0,              0.8889,             0.89474,               0.956,             0.59021,            0.025578,           0.0064491,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.028119,            0.011638,                   0,             0.88898,             0.89474,               0.956,             0.57064,            0.028045,           0.0064985,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.025454,            0.010318,                   0,             0.88919,             0.89474,              0.9532,               0.583,            0.027041,           0.0065456,                   0,            0.001288,            0.001288,            0.001288
                  90,              0.0286,            0.010718,                   0,             0.88912,             0.89474,              0.9532,             0.58653,            0.026072,           0.0065735,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.026368,           0.0098008,                   0,             0.88942,             0.89474,             0.95422,             0.58858,             0.02673,           0.0064986,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.024246,            0.010732,                   0,              0.8893,             0.89474,              0.9532,             0.60007,            0.025871,           0.0064992,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.025121,            0.009612,                   0,              0.8893,             0.89474,             0.94911,             0.57882,            0.027356,           0.0064321,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.027357,           0.0099333,                   0,             0.88937,             0.89474,             0.95007,             0.56414,             0.02678,           0.0065127,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.025252,           0.0093157,                   0,             0.88885,             0.89474,             0.94821,             0.58287,            0.027107,           0.0065011,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.022761,           0.0099755,                   0,             0.88884,             0.89474,             0.94737,              0.5892,            0.027175,           0.0064476,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.025491,            0.010956,                   0,             0.88916,             0.89474,             0.94582,              0.5704,            0.026788,           0.0064621,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.026382,            0.011589,                   0,             0.88937,             0.89474,             0.94582,             0.56344,            0.026927,           0.0064877,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.02547,           0.0099237,                   0,              0.8893,             0.89474,             0.94835,              0.5664,            0.026515,           0.0065088,                   0,            0.000298,            0.000298,            0.000298
